id,AR_usage,Country,Order_size,Payment_method,New_customers,Old_customers_tenure,Product_return,Channel,Order_day,Order_hour
4034,1,NL,0.697841376,ideal,1,-0.693841827,1,Paid Search Branded,19,13
4035,1,NL,-0.093007544,ideal,1,-0.693841827,1,Paid Search Branded,19,13
4036,0,NL,1.985135603,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,13
4037,0,NL,-1.03394458,ideal,1,-0.693841827,0,Organic Search,19,13
4038,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,19,13
4039,0,NL,-0.2257778,ideal,0,2.660912627,0,Direct Access,19,13
4040,1,NL,0.12029076,ideal,1,-0.693841827,0,Paid Search Branded,19,13
4041,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,13
4042,0,NL,0.322621086,ideal,1,-0.693841827,0,Paid Search Branded,19,13
4043,1,NL,0.351195554,ideal,1,-0.693841827,0,Direct Access,19,13
4044,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,13
4045,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,19,13
4046,0,NL,-0.081462304,ideal,0,-0.03899356,0,Direct Access,19,13
4047,1,NL,1.274814731,ideal,0,2.352690625,0,Paid Search Branded,19,13
4048,1,NL,-0.081462304,ideal,0,-0.48947187,0,Paid Search Branded,19,13
4049,1,NL,-0.658724289,ideal,0,-0.456871466,0,Paid Search Branded,19,13
4050,1,NL,0.149153859,ideal,0,2.726113435,0,Direct Access,19,14
4051,1,BE,3.872493664,ideal,1,-0.693841827,0,Campaigning,19,14
4052,1,NL,-0.745602218,ideal,1,-0.693841827,0,Paid Search Branded,19,14
4053,1,NL,1.794350517,ideal,1,-0.693841827,0,Organic Search,19,14
4054,1,NL,-0.745602218,ideal,1,-0.693841827,1,Organic Search,19,14
4055,0,NL,-0.918492183,ideal,0,0.417412096,0,Direct Access,19,14
4056,0,NL,-0.226066431,ideal,1,-0.693841827,0,Paid Search Branded,19,14
4057,0,BE,-0.658724289,visa,1,-0.693841827,1,Paid Search Non-Branded,19,14
4058,0,NL,-0.77533121,ideal,0,0.358138635,1,Paid Search Branded,19,14
4059,1,NL,1.101924766,ideal,0,-0.119012733,0,Paid Search Branded,19,14
4060,1,NL,-0.658724289,ideal,1,-0.693841827,0,Direct Access,19,14
4061,1,NL,-0.774176686,ideal,0,0.891599791,0,Direct Access,19,14
4062,0,NL,1.852365347,ideal,1,-0.693841827,0,Direct Access,19,14
4063,1,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,19,14
4064,1,NL,-0.676042149,ideal,0,1.537680525,0,Campaigning,19,14
4065,1,NL,-0.658724289,visa,1,-0.693841827,0,Paid Search Branded,19,14
4066,0,NL,0.206880058,ideal,1,-0.693841827,0,Paid Search Branded,19,14
4067,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,14
4068,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4070,0,NL,-0.774176686,ideal,0,0.856035714,0,Organic Search,19,15
4071,0,NL,-0.312367098,ideal,1,-0.693841827,1,Paid Search Branded,19,15
4072,1,NL,-0.312367098,ideal,0,0.959764272,0,Paid Search Branded,19,15
4073,1,NL,0.235454526,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4074,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4075,0,NL,-0.2257778,visa,0,0.227737018,0,Organic Search,19,15
4076,0,NL,-0.456682594,ideal,0,1.02496508,0,Paid Search Branded,19,15
4077,0,NL,0.322332455,ideal,0,0.94790958,1,Direct Access,19,15
4078,0,NL,-0.658724289,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4079,0,NL,-0.312367098,visa,0,-0.646546544,0,Direct Access,19,15
4080,0,NL,-0.572423622,ideal,0,-0.655437563,0,Organic Search,19,15
4081,1,NL,3.151204814,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4082,1,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,19,15
4083,0,NL,-0.889917714,ideal,0,0.512249635,0,Campaigning,19,15
4084,0,NL,-0.341518828,ideal,0,-0.548745332,0,Paid Search Branded,19,15
4085,0,BE,-1.03394458,visa,1,-0.693841827,0,Paid Search Branded,19,15
4086,0,NL,-0.456971225,ideal,0,0.378884346,0,Direct Access,19,15
4087,0,NL,-0.312367098,ideal,1,-0.693841827,1,Paid Search Non-Branded,19,15
4088,1,NL,0.726415845,ideal,1,-0.693841827,0,Paid Search Branded,19,15
4089,0,NL,0.120579391,visa,1,-0.693841827,0,Paid Search Branded,19,15
4090,0,NL,0.358411329,ideal,0,1.386533197,0,Paid Search Branded,19,16
4091,1,NL,1.592597453,ideal,1,-0.693841827,1,Direct Access,19,16
4092,0,NL,2.169570808,visa,0,0.402593731,0,Paid Search Branded,19,16
4093,0,NL,0.207168689,ideal,0,1.419133601,0,Organic Search,19,16
4094,0,NL,-0.658724289,ideal,0,2.666839973,0,Organic Search,19,16
4095,0,NL,-0.658724289,ideal,0,-0.504290235,0,Paid Search Branded,19,16
4096,0,NL,4.88299077,ideal,0,2.077069028,1,Organic Search,19,16
4097,0,NL,0.120579391,ideal,0,-0.495399216,0,Direct Access,19,16
4098,0,NL,-0.312367098,ideal,0,-0.113085387,0,Organic Search,19,16
4099,0,NL,4.276865685,ideal,0,2.077069028,0,Organic Search,19,16
4100,0,NL,0.409210384,ideal,0,1.069420177,0,Paid Search Branded,19,16
4101,0,NL,-0.485545694,visa,1,-0.693841827,0,Paid Search Branded,19,16
4102,0,NL,0.784430674,visa,0,1.629554391,1,Direct Access,19,16
4104,0,NL,0.207168689,ideal,0,0.236628038,0,Affiliate,19,16
4105,0,NL,4.940716968,ideal,0,1.131657312,1,Direct Access,19,16
4106,0,NL,0.264894887,ideal,0,-0.447980446,0,Direct Access,19,16
4107,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,19,16
4108,0,NL,0.149153859,ideal,0,2.975061975,0,Paid Search Branded,19,16
4109,1,NL,-0.428108126,ideal,1,-0.693841827,0,Paid Search Branded,19,17
4110,0,NL,-0.600998091,ideal,0,0.879745099,0,Paid Search Branded,19,17
4111,0,NL,-0.889917714,ideal,0,1.632518064,0,Paid Search Non-Branded,19,17
4112,1,NL,-0.572423622,ideal,1,-0.693841827,1,Paid Search Branded,19,17
4113,0,NL,2.429627332,visa,0,1.096093234,1,Paid Search Branded,19,17
4114,0,NL,-0.081750935,visa,1,-0.693841827,1,Paid Search Non-Branded,19,17
4115,0,NL,-0.918492183,ideal,0,-0.11604906,0,Organic Search,19,17
4116,0,NL,-1.03394458,ideal,0,1.241313216,0,Direct Access,19,17
4117,1,NL,0.149153859,ideal,0,2.74982282,0,Paid Search Branded,19,17
4118,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,19,17
4119,0,NL,0.351484185,ideal,0,2.542365703,0,Paid Search Branded,19,17
4120,1,NL,-0.196914701,ideal,0,0.541886366,1,Campaigning,19,17
4121,0,NL,0.091716292,ideal,0,1.502116448,0,Organic Search,19,17
4122,1,NL,0.120579391,ideal,0,-0.2879421,0,Paid Search Branded,19,17
4123,0,NL,3.670740601,ideal,0,2.921715859,0,Paid Search Branded,19,17
4124,0,NL,0.697841376,ideal,0,1.727355603,0,Direct Access,19,17
4125,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,19,17
4126,1,NL,-0.196914701,ideal,1,-0.693841827,0,Organic Search,19,17
4127,0,NL,0.351484185,visa,0,1.845902527,0,Direct Access,19,17
4128,0,NL,0.120579391,ideal,0,3.03729911,0,Direct Access,19,17
4129,0,NL,0.149153859,ideal,1,-0.693841827,0,Direct Access,19,17
4130,0,NL,-0.312367098,ideal,0,-0.270160061,0,Paid Search Branded,19,17
4131,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,19,17
4132,1,NL,-0.226355062,ideal,1,-0.693841827,0,Direct Access,19,17
4133,0,NL,-0.889629083,ideal,0,1.131657312,0,Paid Search Branded,19,18
4134,0,NL,0.120002129,ideal,1,-0.693841827,0,Direct Access,19,18
4136,0,NL,-0.456682594,ideal,0,1.697718872,0,Organic Search,19,18
4137,0,NL,-0.889629083,visa,0,-0.409452696,0,Organic Search,19,18
4138,0,NL,0.207168689,ideal,1,-0.693841827,0,Direct Access,19,18
4139,0,NL,0.351484185,ideal,1,-0.693841827,1,Direct Access,19,18
4140,0,NL,0.697841376,ideal,0,0.924200195,0,Paid Search Branded,19,18
4141,0,NL,-0.023736105,ideal,0,-0.522072274,0,Direct Access,19,18
4142,0,BE,-0.889917714,ideal,0,-0.655437563,0,Organic Search,19,18
4143,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,19,19
4144,1,NL,-0.918492183,ideal,0,0.764161848,0,Paid Search Branded,19,19
4145,0,NL,1.880939815,ideal,0,-0.56652737,1,Organic Search,19,19
4146,0,NL,-0.456971225,ideal,0,1.8488662,0,Paid Search Branded,19,19
4147,1,NL,-0.312367098,ideal,0,-0.053811925,0,Direct Access,19,19
4148,0,NL,1.130787865,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,19
4149,0,NL,-0.74617948,ideal,0,-0.646546544,0,Direct Access,19,19
4150,0,NL,0.120579391,ideal,1,-0.693841827,1,Paid Search Non-Branded,19,19
4151,1,NL,2.12079217,ideal,0,0.790834906,0,Direct Access,19,19
4152,0,NL,0.55352588,ideal,0,1.715500911,0,Campaigning,19,19
4153,0,NL,-0.081462304,visa,0,0.088444383,0,Direct Access,19,19
4154,0,NL,0.091716292,ideal,0,0.924200195,0,Direct Access,19,19
4155,1,NL,-0.168340233,ideal,0,-0.661364909,0,Direct Access,19,19
4156,0,NL,3.151204814,ideal,1,-0.693841827,0,Paid Search Branded,19,19
4157,1,NL,0.12029076,ideal,0,-0.015284175,0,Organic Search,19,19
4158,1,NL,0.120579391,ideal,1,-0.693841827,1,Paid Search Branded,19,19
4159,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Social,19,19
4160,0,NL,-0.139477133,ideal,0,-0.658401236,0,Organic Search,19,19
4161,0,NL,-0.197491963,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,20
4162,0,NL,0.293469356,ideal,1,-0.693841827,0,Paid Search Branded,19,20
4163,0,NL,-0.2257778,ideal,0,0.959764272,0,Direct Access,19,20
4164,0,NL,-0.528840342,ideal,0,1.176112408,0,Direct Access,19,20
4165,1,NL,0.264894887,ideal,1,-0.693841827,1,Paid Search Branded,19,20
4166,1,NL,0.329836861,ideal,1,-0.693841827,0,Paid Search Branded,19,20
4167,1,NL,-0.081750935,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,20
4168,0,NL,0.784430674,ideal,0,0.263301096,0,Direct Access,19,20
4169,0,NL,0.380058653,ideal,0,0.094371729,0,Direct Access,19,20
4170,0,NL,-1.005370111,ideal,0,-0.255341695,0,Paid Search Branded,19,20
4171,0,NL,-0.312367098,visa,0,0.850108368,0,Direct Access,19,20
4172,0,NL,0.062853192,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,20
4173,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,19,20
4174,0,BE,-0.023736105,visa,0,0.968655291,0,Paid Search Branded,19,20
4175,0,NL,-0.889917714,ideal,0,-0.575418389,0,Paid Search Branded,19,20
4176,1,NL,-0.455239439,ideal,0,1.35096912,0,Paid Search Branded,19,20
4177,0,NL,-0.196914701,ideal,0,1.244276889,0,Direct Access,19,20
4178,1,NL,-0.210191727,ideal,0,1.093129561,0,Direct Access,19,20
4179,0,NL,-0.428108126,ideal,1,-0.693841827,0,Paid Search Non-Branded,19,20
4180,1,NL,-0.485545694,ideal,0,1.155366696,0,Campaigning,19,20
4181,0,NL,-0.832191516,ideal,1,-0.693841827,0,Organic Search,19,21
4182,1,NL,-0.2257778,visa,1,-0.693841827,0,Paid Search Branded,19,21
4183,0,NL,-1.03394458,visa,1,-0.693841827,1,Paid Search Branded,19,21
4184,1,NL,0.524662781,visa,1,-0.693841827,0,Paid Search Non-Branded,19,21
4185,1,NL,-1.4671797,visa,0,0.041025614,0,Paid Search Non-Branded,19,21
4186,1,BE,-1.03394458,visa,1,-0.693841827,0,Paid Search Non-Branded,19,21
4187,1,NL,4.42089255,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4188,0,NL,-0.485545694,ideal,0,-0.145685791,0,Paid Search Branded,19,21
4189,0,NL,-0.600998091,visa,0,1.027928753,0,Direct Access,19,21
4190,0,NL,0.322621086,visa,1,-0.693841827,0,Paid Search Branded,19,21
4191,1,NL,0.206880058,ideal,1,-0.693841827,0,Affiliate,19,21
4192,0,NL,-0.2257778,ideal,0,0.28701048,0,Direct Access,19,21
4193,0,NL,-0.600998091,ideal,0,0.568559424,0,Direct Access,19,21
4194,0,NL,1.286648601,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4195,0,NL,-0.139765764,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4196,0,NL,-1.034233211,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4197,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4198,0,NL,-0.514697424,visa,1,-0.693841827,0,Direct Access,19,21
4199,0,NL,-0.774465317,ideal,1,-0.693841827,0,Paid Search Branded,19,21
4200,0,NL,-0.378752226,ideal,0,1.736246622,0,Paid Search Non-Branded,19,21
4201,0,NL,3.26636858,visa,0,2.053359643,1,Paid Search Branded,19,22
4202,0,NL,0.091716292,ideal,1,-0.693841827,0,Paid Search Branded,19,22
4203,1,NL,-0.600998091,ideal,0,0.814544291,0,Paid Search Branded,19,22
4204,1,BE,2.660532126,visa,1,-0.693841827,1,Paid Search Non-Branded,19,22
4205,0,NL,-0.889629083,ideal,0,-0.646546544,0,Organic Search,19,22
4206,0,NL,-0.312367098,ideal,1,-0.693841827,1,Direct Access,19,22
4207,1,NL,1.822924986,ideal,1,-0.693841827,0,Paid Search Branded,19,22
4208,0,NL,-0.919069445,ideal,1,-0.693841827,0,Paid Search Branded,19,22
4209,1,NL,-0.745602218,ideal,1,-0.693841827,1,Paid Search Non-Branded,19,22
4210,0,NL,-0.485545694,visa,0,-0.631728178,0,Direct Access,19,22
4211,0,NL,-0.600998091,ideal,0,1.976304143,0,Direct Access,19,22
4212,0,NL,0.120579391,ideal,0,1.066456504,0,Organic Search,19,22
4213,0,NL,-0.456971225,ideal,1,-0.693841827,1,Organic Search,19,22
4214,0,NL,0.991667727,ideal,0,1.413206255,0,Paid Search Branded,19,22
4215,0,NL,1.852076716,ideal,0,2.065214336,0,Organic Search,19,23
4216,0,NL,-0.600998091,ideal,0,-0.030102541,0,Organic Search,19,23
4217,1,NL,1.384783139,ideal,0,1.285768312,0,Campaigning,19,23
4218,0,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,19,23
4219,1,NL,-0.918492183,ideal,1,-0.693841827,0,Paid Search Branded,19,23
4220,0,NL,-0.2257778,ideal,0,0.924200195,0,Direct Access,19,23
4221,0,BE,-0.053176467,visa,1,-0.693841827,0,Paid Search Branded,19,23
4222,0,NL,0.206880058,ideal,0,-0.130867426,0,Paid Search Branded,19,0
4223,0,NL,1.361692659,ideal,1,-0.693841827,1,Organic Search,19,0
4224,0,NL,0.207168689,ideal,1,-0.693841827,0,Organic Search,19,0
4225,0,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,19,0
4226,0,NL,1.419418858,visa,0,2.924679532,0,Campaigning,19,0
4227,1,NL,-0.28379263,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,1
4229,0,NL,-0.052599205,ideal,0,-0.07752131,0,Paid Search Branded,20,2
4230,0,NL,-0.196914701,ideal,0,-0.07752131,0,Paid Search Branded,20,2
4231,1,NL,0.091716292,ideal,1,-0.693841827,0,Organic Search,20,3
4232,0,NL,0.091716292,visa,0,-0.65247389,0,Paid Search Branded,20,4
4233,0,NL,-1.034233211,ideal,0,-0.65247389,0,Paid Search Branded,20,6
4234,1,NL,-0.312367098,ideal,0,-0.362033927,0,Paid Search Branded,20,6
4235,1,NL,1.708049851,ideal,0,-0.175322522,1,Paid Search Branded,20,7
4236,0,NL,0.264606256,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,7
4237,0,NL,-0.485545694,ideal,0,2.133378817,0,Organic Search,20,7
4238,1,NL,-0.485545694,ideal,0,0.642651251,0,Paid Search Branded,20,8
4239,1,NL,0.120579391,ideal,0,-0.264232715,0,Paid Search Branded,20,8
4240,0,NL,1.159362334,ideal,1,-0.693841827,1,Paid Search Branded,20,8
4241,0,NL,-0.023736105,ideal,0,0.633760232,0,Campaigning,20,8
4242,0,NL,-0.889917714,ideal,0,-0.169395176,0,Paid Search Branded,20,8
4243,0,NL,-0.600998091,ideal,0,-0.655437563,0,Direct Access,20,8
4244,0,NL,-0.023736105,ideal,0,1.748101315,0,Paid Search Branded,20,8
4245,0,NL,-0.312367098,ideal,1,-0.693841827,0,Member-get-member,20,8
4246,0,NL,0.120579391,ideal,0,-0.622837159,0,Paid Search Branded,20,8
4247,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,8
4248,0,NL,-1.01951303,ideal,0,2.100778413,0,Paid Search Branded,20,8
4249,0,NL,0.120579391,ideal,0,0.461867193,0,Direct Access,20,8
4250,0,NL,-0.774465317,ideal,0,-0.637655524,1,Paid Search Branded,20,9
4251,0,NL,-0.831902885,ideal,1,-0.693841827,0,Paid Search Branded,20,9
4252,1,BE,-0.456682594,visa,1,-0.693841827,0,Direct Access,20,9
4253,1,NL,-0.426664971,ideal,0,0.90049081,0,Campaigning,20,9
4254,0,NL,0.207168689,ideal,0,0.678215328,1,Affiliate,20,9
4255,1,NL,-0.139765764,ideal,1,-0.693841827,0,Direct Access,20,9
4256,0,NL,-1.4671797,ideal,1,-0.693841827,0,Organic Search,20,9
4257,0,NL,-0.572423622,ideal,0,-0.216813945,0,Paid Search Branded,20,9
4258,1,NL,-0.823243955,ideal,0,1.247240562,0,Campaigning,20,9
4259,0,NL,0.746620014,visa,0,2.074105355,0,Direct Access,20,9
4260,1,NL,-0.600998091,ideal,0,2.471237549,0,Direct Access,20,9
4261,0,BE,-0.226066431,visa,1,-0.693841827,0,Paid Search Branded,20,9
4262,0,NL,0.784430674,ideal,0,-0.181249868,0,Direct Access,20,9
4263,0,NL,-1.005370111,ideal,0,2.933570551,0,Direct Access,20,9
4264,1,NL,1.777321289,visa,0,0.716743079,0,Direct Access,20,9
4265,0,NL,0.784430674,ideal,0,2.035577605,0,Paid Search Branded,20,10
4266,0,NL,-0.038167655,ideal,0,1.045710792,0,Organic Search,20,10
4267,1,NL,-0.485545694,ideal,0,0.527068001,0,Paid Search Non-Branded,20,10
4268,0,NL,-1.322575572,visa,1,-0.693841827,0,Direct Access,20,10
4269,0,NL,-0.658724289,ideal,0,0.144754172,1,Organic Search,20,10
4270,0,NL,-0.196914701,ideal,0,1.019037734,1,Campaigning,20,10
4271,0,NL,-0.399245027,ideal,0,0.853072041,0,Paid Search Branded,20,10
4272,0,NL,-0.918492183,ideal,0,-0.136794772,1,Member-get-member,20,10
4273,0,NL,0.553237249,ideal,1,-0.693841827,0,Direct Access,20,10
4274,0,NL,0.49551105,ideal,0,1.872575585,1,Paid Search Branded,20,10
4275,1,NL,0.784430674,ideal,1,-0.693841827,0,Paid Search Branded,20,10
4276,0,NL,0.293469356,ideal,1,-0.693841827,0,Organic Search,20,10
4277,1,NL,2.573942828,ideal,0,0.790834906,0,Direct Access,20,10
4278,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,20,10
4279,0,NL,-0.630149821,ideal,0,1.211676485,0,Paid Search Branded,20,10
4280,1,NL,-1.03394458,ideal,0,-0.130867426,0,Direct Access,20,10
4281,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,10
4282,0,NL,-0.947643913,ideal,0,-0.575418389,0,Direct Access,20,11
4284,0,NL,-0.774465317,ideal,0,-0.024175194,0,Direct Access,20,11
4285,1,NL,0.55352588,ideal,1,-0.693841827,0,Paid Search Branded,20,11
4286,0,NL,1.823502248,ideal,0,2.681658339,0,Direct Access,20,11
4287,0,NL,1.130787865,ideal,0,1.736246622,1,Direct Access,20,11
4288,0,NL,0.784430674,ideal,1,-0.693841827,1,Organic Search,20,11
4289,1,NL,-0.370381928,ideal,1,-0.693841827,0,Paid Search Branded,20,11
4290,1,NL,1.938666014,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,11
4291,1,NL,0.581811717,ideal,0,1.339114428,1,Paid Search Non-Branded,20,11
4292,0,NL,-1.034233211,ideal,0,1.451734005,0,Direct Access,20,11
4293,0,NL,-0.485545694,ideal,1,-0.693841827,0,Organic Search,20,11
4294,0,NL,-1.044046664,visa,0,2.207470644,1,Paid Search Non-Branded,20,11
4295,1,NL,-1.03394458,ideal,1,-0.693841827,0,Direct Access,20,11
4296,1,NL,0.784142043,ideal,1,-0.693841827,1,Paid Search Non-Branded,20,11
4298,0,NL,-0.081750935,ideal,0,1.048674465,0,Campaigning,20,11
4299,0,NL,0.235165895,ideal,0,-0.095303349,0,Paid Search Branded,20,12
4300,1,NL,0.409210384,ideal,1,-0.693841827,0,Direct Access,20,12
4301,1,NL,-0.070205695,ideal,1,-0.693841827,0,Direct Access,20,12
4302,0,NL,0.062853192,ideal,1,-0.693841827,1,Paid Search Branded,20,12
4303,0,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Branded,20,12
4304,0,NL,-0.803328417,ideal,1,-0.693841827,0,Direct Access,20,12
4305,1,NL,-0.832191516,ideal,0,-0.136794772,0,Paid Search Non-Branded,20,12
4306,0,NL,-0.326798648,ideal,0,2.180797586,0,Organic Search,20,12
4307,0,NL,-0.352775437,ideal,0,-0.634691851,1,Paid Search Branded,20,12
4308,1,NL,0.437784852,ideal,0,1.205749139,1,Paid Search Branded,20,12
4309,0,NL,-0.052599205,ideal,0,-0.52799962,0,Paid Search Branded,20,12
4310,0,NL,0.842156873,visa,0,2.180797586,0,Organic Search,20,12
4311,0,NL,-0.28379263,ideal,1,-0.693841827,1,Paid Search Branded,20,12
4312,1,NL,-0.572423622,ideal,0,1.054601811,0,Paid Search Branded,20,12
4313,0,NL,-1.005370111,ideal,1,-0.693841827,0,Paid Search Branded,20,12
4314,0,NL,1.996392212,ideal,0,1.099056908,0,Organic Search,20,12
4315,1,NL,1.361692659,ideal,1,-0.693841827,1,Organic Search,20,12
4316,0,NL,-0.485545694,visa,0,-0.658401236,1,Member-get-member,20,12
4317,0,NL,0.264894887,ideal,0,0.719706752,1,Direct Access,20,12
4318,0,NL,1.30367783,ideal,1,-0.693841827,0,Paid Search Branded,20,12
4319,0,NL,0.998017609,ideal,1,-0.693841827,1,Paid Search Branded,20,12
4320,1,NL,0.120579391,ideal,0,-0.119012733,0,Paid Search Branded,20,12
4321,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,12
4322,1,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,20,12
4323,0,NL,-1.034233211,ideal,1,-0.693841827,0,Paid Search Branded,20,13
4324,1,NL,-0.600998091,visa,1,-0.693841827,0,Direct Access,20,13
4325,1,NL,0.409210384,ideal,1,-0.693841827,0,Paid Search Branded,20,13
4326,1,NL,2.718258325,ideal,0,-0.098267022,0,Paid Search Branded,20,13
4327,0,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,20,13
4328,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,20,13
4329,0,NL,0.293469356,ideal,1,-0.693841827,0,Direct Access,20,13
4330,0,NL,0.264894887,ideal,0,2.05039597,0,Direct Access,20,13
4331,0,NL,0.697841376,ideal,1,-0.693841827,0,Organic Search,20,13
4332,1,NL,0.062853192,ideal,0,2.900970147,0,Organic Search,20,13
4333,0,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Branded,20,13
4334,1,NL,0.120579391,ideal,1,-0.693841827,0,Organic Search,20,13
4335,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,20,13
4336,0,NL,-0.889917714,ideal,0,1.285768312,0,Direct Access,20,13
4337,0,NL,-0.312367098,ideal,0,0.239591711,0,Organic Search,20,13
4338,1,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,20,13
4339,1,NL,0.697841376,visa,1,-0.693841827,0,Direct Access,20,13
4340,1,NL,0.149153859,ideal,0,0.98643733,0,Organic Search,20,13
4341,0,NL,0.351484185,ideal,1,-0.693841827,0,Direct Access,20,13
4342,1,NL,-0.428108126,ideal,0,1.176112408,0,Paid Search Branded,20,14
4343,1,NL,1.361692659,ideal,0,1.045710792,0,Campaigning,20,14
4344,0,NL,0.400262823,ideal,1,-0.693841827,0,Paid Search Branded,20,14
4345,0,NL,-0.531726652,ideal,0,0.135863153,0,Paid Search Branded,20,14
4346,0,NL,2.51621663,visa,0,1.555462564,0,Organic Search,20,14
4347,0,NL,0.409210384,ideal,0,2.616457531,0,Paid Search Branded,20,14
4348,0,NL,-0.602729877,ideal,0,0.764161848,0,Campaigning,20,14
4349,1,NL,-0.2257778,ideal,0,0.20995498,0,Campaigning,20,14
4350,0,NL,-0.052599205,ideal,0,-0.655437563,0,Paid Search Branded,20,14
4351,0,NL,-0.600998091,ideal,0,1.756992334,0,Paid Search Branded,20,14
4352,0,NL,-0.168051602,visa,1,-0.693841827,0,Direct Access,20,14
4353,0,NL,-0.560878383,ideal,1,-0.693841827,1,Direct Access,20,14
4354,0,NL,-0.947643913,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,14
4355,0,NL,0.091427661,ideal,1,-0.693841827,0,Paid Search Branded,20,14
4356,1,NL,-0.861343246,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,14
4357,1,NL,-0.528840342,ideal,0,1.090165888,0,Paid Search Branded,20,14
4358,0,NL,-0.046826585,ideal,1,-0.693841827,0,Affiliate,20,14
4359,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,20,14
